tiempo_s,x_m,y_m,phi_rad,waypoint_idx,estado,dist_wp_m,dist_recorrida_m
0.032,0.85,0.85,3.14159,1,AVANZAR,0.0,0.0
0.064,0.85,0.85,-3.14159,1,AVANZAR,0.1,0.0
0.096,0.84807,0.85,-3.14159,1,AVANZAR,0.09807,0.00193
0.128,0.84614,0.85,-3.14159,1,AVANZAR,0.09614,0.00386
0.16,0.84421,0.85,-3.14159,1,AVANZAR,0.09421,0.00579
0.192,0.84228,0.85,-3.14159,1,AVANZAR,0.09228,0.00772
0.224,0.84034,0.85,-3.14159,1,AVANZAR,0.09034,0.00966
0.256,0.83854,0.85,-3.14159,1,AVANZAR,0.08854,0.01146
0.288,0.83661,0.85,-3.14159,1,AVANZAR,0.08661,0.01339
0.32,0.83468,0.85,-3.14159,1,AVANZAR,0.08468,0.01532
0.352,0.83275,0.85,-3.14159,1,AVANZAR,0.08275,0.01725
0.384,0.83082,0.85,-3.14159,1,AVANZAR,0.08082,0.01918
0.416,0.82889,0.85,-3.14159,1,AVANZAR,0.07889,0.02111
0.448,0.82696,0.85,-3.14159,1,AVANZAR,0.07696,0.02304
0.48,0.82502,0.85,-3.14159,1,AVANZAR,0.07502,0.02498
0.512,0.82309,0.85,-3.14159,1,AVANZAR,0.07309,0.02691
0.544,0.82129,0.85,-3.14159,1,AVANZAR,0.07129,0.02871
0.576,0.81949,0.85,-3.14159,1,AVANZAR,0.06949,0.03051
0.608,0.81769,0.85,-3.14159,1,AVANZAR,0.06769,0.03231
0.64,0.81588,0.85,-3.14159,1,AVANZAR,0.06588,0.03412
0.672,0.81421,0.85,-3.14159,1,AVANZAR,0.06421,0.03579
0.704,0.81267,0.85,-3.14159,1,AVANZAR,0.06267,0.03733
0.736,0.81099,0.85,-3.14159,1,AVANZAR,0.06099,0.03901
0.768,0.80945,0.85,-3.14159,1,AVANZAR,0.05945,0.04055
0.8,0.8079,0.85,-3.14159,1,AVANZAR,0.0579,0.0421
0.832,0.80649,0.85,-3.14159,1,AVANZAR,0.05649,0.04351
0.864,0.80494,0.85,-3.14159,1,AVANZAR,0.05494,0.04506
0.896,0.80365,0.85,-3.14159,1,AVANZAR,0.05365,0.04635
0.928,0.80224,0.85,-3.14159,1,AVANZAR,0.05224,0.04776
0.96,0.80082,0.85,-3.14159,1,AVANZAR,0.05082,0.04918
0.992,0.79953,0.85,-3.14159,1,AVANZAR,0.04953,0.05047
1.024,0.79838,0.85,-3.14159,1,AVANZAR,0.04838,0.05162
1.056,0.79709,0.85,-3.14159,1,AVANZAR,0.04709,0.05291
1.088,0.79593,0.85,-3.14159,1,AVANZAR,0.04593,0.05407
1.12,0.79464,0.85,-3.14159,1,AVANZAR,0.04464,0.05536
1.152,0.79361,0.85,-3.14159,1,AVANZAR,0.04361,0.05639
1.184,0.79245,0.85,-3.14159,1,AVANZAR,0.04245,0.05755
1.216,0.79129,0.85,-3.14159,1,AVANZAR,0.04129,0.05871
1.248,0.79026,0.85,-3.14159,1,AVANZAR,0.04026,0.05974
1.28,0.78923,0.85,-3.14159,1,AVANZAR,0.03923,0.06077
1.312,0.7882,0.85,-3.14159,1,AVANZAR,0.0382,0.0618
1.344,0.7873,0.85,-3.14159,1,AVANZAR,0.0373,0.0627
1.376,0.78627,0.85,-3.14159,1,AVANZAR,0.03627,0.06373
1.408,0.78537,0.85,-3.14159,1,AVANZAR,0.03537,0.06463
1.44,0.78447,0.85,-3.14159,1,AVANZAR,0.03447,0.06553
1.472,0.78357,0.85,-3.14159,1,AVANZAR,0.03357,0.06643
1.504,0.7828,0.85,-3.14159,1,AVANZAR,0.0328,0.0672
1.536,0.7819,0.85,-3.14159,1,AVANZAR,0.0319,0.0681
1.568,0.78112,0.85,-3.14159,1,AVANZAR,0.03112,0.06888
1.6,0.78035,0.85,-3.14159,1,AVANZAR,0.03035,0.06965
1.632,0.77958,0.85,-3.14159,1,AVANZAR,0.02958,0.07042
1.664,0.77881,0.85,-3.14159,1,AVANZAR,0.02881,0.07119
1.696,0.77803,0.85,-3.14159,1,AVANZAR,0.02803,0.07197
1.728,0.77726,0.85,-3.14159,1,AVANZAR,0.02726,0.07274
1.76,0.77662,0.85,-3.14159,1,AVANZAR,0.02662,0.07338
1.792,0.77597,0.85,-3.14159,1,AVANZAR,0.02597,0.07403
1.824,0.7752,0.85,-3.14159,1,AVANZAR,0.0252,0.0748
1.856,0.77456,0.85,-3.14159,1,AVANZAR,0.02456,0.07544
1.888,0.77404,0.85,-3.14159,1,AVANZAR,0.02404,0.07596
1.92,0.7734,0.85,-3.14159,1,AVANZAR,0.0234,0.0766
1.952,0.77276,0.85,-3.14159,1,AVANZAR,0.02276,0.07724
1.984,0.77224,0.85,-3.14159,1,AVANZAR,0.02224,0.07776
2.016,0.7716,0.85,-3.14159,1,AVANZAR,0.0216,0.0784
2.048,0.77108,0.85,-3.14159,1,AVANZAR,0.02108,0.07892
2.08,0.77057,0.85,-3.14159,1,AVANZAR,0.02057,0.07943
2.112,0.77005,0.85,-3.14159,1,AVANZAR,0.02005,0.07995
2.144,0.76954,0.85,-3.14159,1,AVANZAR,0.01954,0.08046
2.176,0.76902,0.85,-3.14159,1,AVANZAR,0.01902,0.08098
2.208,0.76851,0.85,-3.14159,1,AVANZAR,0.01851,0.08149
2.24,0.76799,0.85,-3.14159,1,AVANZAR,0.01799,0.08201
2.272,0.76761,0.85,-3.14159,1,AVANZAR,0.01761,0.08239
2.304,0.76709,0.85,-3.14159,1,AVANZAR,0.01709,0.08291
2.336,0.76671,0.85,-3.14159,1,AVANZAR,0.01671,0.08329
2.368,0.76619,0.85,-3.14159,1,AVANZAR,0.01619,0.08381
2.4,0.7658,0.85,-3.14159,1,AVANZAR,0.0158,0.0842
2.432,0.76542,0.85,-3.14159,1,AVANZAR,0.01542,0.08458
2.464,0.76503,0.85,-3.14159,1,AVANZAR,0.01503,0.08497
2.496,0.76465,0.85,-3.14159,1,AVANZAR,0.01465,0.08535
2.528,0.76426,0.85,-3.14159,1,AVANZAR,0.01426,0.08574
2.56,0.76387,0.85,-3.14159,1,AVANZAR,0.01387,0.08613
2.592,0.76362,0.85,-3.14159,1,AVANZAR,0.01362,0.08638
2.624,0.76323,0.85,-3.14159,1,AVANZAR,0.01323,0.08677
2.656,0.76284,0.85,-3.14159,1,AVANZAR,0.01284,0.08716
2.688,0.76259,0.85,-3.14159,1,AVANZAR,0.01259,0.08741
2.72,0.7622,0.85,-3.14159,1,AVANZAR,0.0122,0.0878
2.752,0.76194,0.85,-3.14159,1,AVANZAR,0.01194,0.08806
2.784,0.76156,0.85,-3.14159,1,AVANZAR,0.01156,0.08844
2.816,0.7613,0.85,-3.14159,1,AVANZAR,0.0113,0.0887
2.848,0.76104,0.85,-3.14159,1,AVANZAR,0.01104,0.08896
2.88,0.76078,0.85,-3.14159,1,AVANZAR,0.01078,0.08922
2.912,0.7604,0.85,-3.14159,1,AVANZAR,0.0104,0.0896
2.944,0.76014,0.85,-3.14159,1,AVANZAR,0.01014,0.08986
2.976,0.75988,0.85,-3.14159,1,AVANZAR,0.00988,0.09012
3.008,0.75962,0.85,-3.14159,1,AVANZAR,0.00962,0.09038
3.04,0.7595,0.85,-3.14159,1,AVANZAR,0.0095,0.0905
3.072,0.75924,0.85,-3.14159,1,AVANZAR,0.00924,0.09076
3.104,0.75898,0.85,-3.14159,1,AVANZAR,0.00898,0.09102
3.136,0.75872,0.85,-3.14159,1,AVANZAR,0.00872,0.09128
3.168,0.75847,0.85,-3.14159,1,AVANZAR,0.00847,0.09153
3.2,0.75834,0.85,-3.14159,1,AVANZAR,0.00834,0.09166
3.232,0.75808,0.85,-3.14159,1,AVANZAR,0.00808,0.09192
3.264,0.75782,0.85,-3.14159,1,AVANZAR,0.00782,0.09218
3.296,0.75769,0.85,-3.14159,1,AVANZAR,0.00769,0.09231
3.328,0.75744,0.85,-3.14159,1,AVANZAR,0.00744,0.09256
3.36,0.75731,0.85,-3.14159,1,AVANZAR,0.00731,0.09269
3.392,0.75705,0.85,-3.14159,1,AVANZAR,0.00705,0.09295
3.424,0.75692,0.85,-3.14159,1,AVANZAR,0.00692,0.09308
3.456,0.75679,0.85,-3.14159,1,AVANZAR,0.00679,0.09321
3.488,0.75653,0.85,-3.14159,1,AVANZAR,0.00653,0.09347
3.52,0.75641,0.85,-3.14159,1,AVANZAR,0.00641,0.09359
3.552,0.75628,0.85,-3.14159,1,AVANZAR,0.00628,0.09372
3.584,0.75602,0.85,-3.14159,1,AVANZAR,0.00602,0.09398
3.616,0.75589,0.85,-3.14159,1,AVANZAR,0.00589,0.09411
3.648,0.75576,0.85,-3.14159,1,AVANZAR,0.00576,0.09424
3.68,0.75563,0.85,-3.14159,1,AVANZAR,0.00563,0.09437
3.712,0.7555,0.85,-3.14159,1,AVANZAR,0.0055,0.0945
3.744,0.75538,0.85,-3.14159,1,AVANZAR,0.00538,0.09462
3.776,0.75525,0.85,-3.14159,1,AVANZAR,0.00525,0.09475
3.808,0.75512,0.85,-3.14159,1,AVANZAR,0.00512,0.09488
3.84,0.75,0.85,-3.14159,2,GIRAR,0.00499,0.09501
3.872,0.75,0.85,-3.14159,2,GIRAR,1.5708,0.09501
3.904,0.74994,0.85,-3.10446,2,GIRAR,1.53366,0.09507
3.936,0.74994,0.85,-3.06484,2,GIRAR,1.49405,0.09507
3.968,0.74994,0.85,-3.02523,2,GIRAR,1.45444,0.09507
4.0,0.75,0.85001,-2.98809,2,GIRAR,1.4173,0.09514
4.032,0.74994,0.85,-2.95096,2,GIRAR,1.38016,0.0952
4.064,0.74994,0.85,-2.91135,2,GIRAR,1.34055,0.0952
4.096,0.74994,0.85,-2.87173,2,GIRAR,1.30094,0.0952
4.128,0.74994,0.85,-2.83212,2,GIRAR,1.26133,0.0952
4.16,0.74994,0.85,-2.79746,2,GIRAR,1.22666,0.0952
4.192,0.74994,0.85,-2.75785,2,GIRAR,1.18705,0.0952
4.224,0.74994,0.85,-2.71824,2,GIRAR,1.14744,0.0952
4.256,0.74994,0.85,-2.67862,2,GIRAR,1.10783,0.0952
4.288,0.74994,0.85,-2.64396,2,GIRAR,1.07317,0.0952
4.32,0.74994,0.85,-2.60435,2,GIRAR,1.03355,0.0952
4.352,0.74994,0.85,-2.56474,2,GIRAR,0.99394,0.0952
4.384,0.74994,0.85,-2.52513,2,GIRAR,0.95433,0.0952
4.416,0.74994,0.85,-2.49047,2,GIRAR,0.91967,0.0952
4.448,0.74994,0.85,-2.45085,2,GIRAR,0.88006,0.0952
4.48,0.74994,0.85,-2.41124,2,GIRAR,0.84044,0.0952
4.512,0.74994,0.85,-2.37163,2,GIRAR,0.80083,0.0952
4.544,0.74994,0.85,-2.33697,2,GIRAR,0.76617,0.0952
4.576,0.74994,0.85,-2.29736,2,GIRAR,0.72656,0.0952
4.608,0.74994,0.85,-2.25774,2,GIRAR,0.68695,0.0952
4.64,0.74994,0.85,-2.21813,2,GIRAR,0.64733,0.0952
4.672,0.74994,0.85,-2.18347,2,GIRAR,0.61267,0.0952
4.704,0.74994,0.85,-2.14386,2,GIRAR,0.57306,0.0952
4.736,0.74994,0.85,-2.10425,2,GIRAR,0.53345,0.0952
4.768,0.74994,0.85,-2.06463,2,GIRAR,0.49384,0.0952
4.8,0.74994,0.85,-2.02997,2,GIRAR,0.45918,0.0952
4.832,0.74994,0.85,-1.99036,2,GIRAR,0.41956,0.0952
4.864,0.74994,0.85,-1.95075,2,GIRAR,0.37995,0.0952
4.896,0.74994,0.85,-1.91114,2,GIRAR,0.34034,0.0952
4.928,0.74994,0.85,-1.87647,2,GIRAR,0.30568,0.0952
4.96,0.74994,0.85,-1.83686,2,GIRAR,0.26607,0.0952
4.992,0.74994,0.85,-1.79725,2,GIRAR,0.22645,0.0952
5.024,0.74994,0.85,-1.75764,2,GIRAR,0.18684,0.0952
5.056,0.74994,0.85,-1.72298,2,GIRAR,0.15218,0.0952
5.088,0.74994,0.85,-1.68336,2,GIRAR,0.11257,0.0952
5.12,0.74994,0.85,-1.64375,2,GIRAR,0.07296,0.0952
5.152,0.74994,0.85,-1.60414,2,GIRAR,0.03334,0.0952
5.184,0.74994,0.85,-1.56948,2,GIRAR,0.0,0.0952
5.216,0.74994,0.85,-1.52987,2,GIRAR,0.0,0.0952
5.248,0.74994,0.85,-1.49025,2,GIRAR,0.0,0.0952
5.28,0.74994,0.85,-1.45064,2,GIRAR,0.0,0.0952
5.312,0.74994,0.85,-1.41598,2,GIRAR,0.0,0.0952
5.344,0.74994,0.85,-1.5708,2,AVANZAR,0.0,0.0952
5.376,0.74994,0.85,-1.5708,2,AVANZAR,0.1,0.0952
5.408,0.74994,0.84807,-1.5708,2,AVANZAR,0.09807,0.09713
5.44,0.74994,0.84613,-1.5708,2,AVANZAR,0.09613,0.09907
5.472,0.74994,0.8442,-1.5708,2,AVANZAR,0.0942,0.101
5.504,0.74994,0.84234,-1.56832,2,AVANZAR,0.09234,0.10286
5.536,0.74994,0.84041,-1.56832,2,AVANZAR,0.09041,0.10479
5.568,0.74995,0.83847,-1.56832,2,AVANZAR,0.08847,0.10673
5.6,0.74995,0.83661,-1.5708,2,AVANZAR,0.08661,0.10859
5.632,0.74995,0.83468,-1.5708,2,AVANZAR,0.08468,0.11052
5.664,0.74995,0.83275,-1.5708,2,AVANZAR,0.08275,0.11245
5.696,0.74995,0.83081,-1.5708,2,AVANZAR,0.08081,0.11439
5.728,0.74995,0.82888,-1.5708,2,AVANZAR,0.07888,0.11632
5.76,0.74995,0.82695,-1.5708,2,AVANZAR,0.07695,0.11825
5.792,0.74995,0.82502,-1.5708,2,AVANZAR,0.07502,0.12018
5.824,0.74995,0.82315,-1.56832,2,AVANZAR,0.07315,0.12205
5.856,0.74995,0.82129,-1.5708,2,AVANZAR,0.07129,0.12391
5.888,0.74995,0.81949,-1.5708,2,AVANZAR,0.06949,0.12571
5.92,0.74995,0.81768,-1.5708,2,AVANZAR,0.06768,0.12752
5.952,0.74996,0.81594,-1.56832,2,AVANZAR,0.06594,0.12925
5.984,0.74996,0.81421,-1.5708,2,AVANZAR,0.06421,0.13099
6.016,0.74996,0.8126,-1.56832,2,AVANZAR,0.0626,0.1326
6.048,0.74996,0.81099,-1.5708,2,AVANZAR,0.06099,0.13421
6.08,0.74996,0.80944,-1.5708,2,AVANZAR,0.05944,0.13576
6.112,0.74996,0.8079,-1.5708,2,AVANZAR,0.0579,0.1373
6.144,0.74996,0.80648,-1.5708,2,AVANZAR,0.05648,0.13872
6.176,0.74996,0.805,-1.56832,2,AVANZAR,0.055,0.1402
6.208,0.74997,0.80359,-1.56832,2,AVANZAR,0.05359,0.14161
6.24,0.74997,0.80223,-1.5708,2,AVANZAR,0.05223,0.14297
6.272,0.74997,0.80088,-1.56832,2,AVANZAR,0.05088,0.14432
6.304,0.74997,0.79959,-1.56832,2,AVANZAR,0.04959,0.1456
6.336,0.74998,0.79831,-1.56832,2,AVANZAR,0.04831,0.14689
6.368,0.74998,0.79708,-1.5708,2,AVANZAR,0.04708,0.14812
6.4,0.74998,0.79586,-1.56832,2,AVANZAR,0.04586,0.14934
6.432,0.74998,0.7947,-1.56832,2,AVANZAR,0.0447,0.1505
6.464,0.74999,0.79354,-1.56832,2,AVANZAR,0.04354,0.15166
6.496,0.74999,0.79245,-1.5708,2,AVANZAR,0.04245,0.15275
6.528,0.74999,0.79136,-1.56832,2,AVANZAR,0.04136,0.15384
6.56,0.74999,0.79026,-1.5708,2,AVANZAR,0.04026,0.15494
6.592,0.74999,0.78923,-1.5708,2,AVANZAR,0.03923,0.15597
6.624,0.74999,0.78827,-1.56832,2,AVANZAR,0.03827,0.15693
6.656,0.74999,0.7873,-1.5708,2,AVANZAR,0.0373,0.1579
6.688,0.74999,0.78633,-1.56832,2,AVANZAR,0.03633,0.15887
6.72,0.75,0.78537,-1.5708,2,AVANZAR,0.03537,0.15983
6.752,0.75,0.78447,-1.5708,2,AVANZAR,0.03447,0.16073
6.784,0.75,0.78357,-1.5708,2,AVANZAR,0.03357,0.16163
6.816,0.75,0.78273,-1.56832,2,AVANZAR,0.03273,0.16247
6.848,0.75,0.78189,-1.5708,2,AVANZAR,0.03189,0.16331
6.88,0.75,0.78112,-1.5708,2,AVANZAR,0.03112,0.16408
6.912,0.75,0.78028,-1.56832,2,AVANZAR,0.03028,0.16492
6.944,0.75,0.77951,-1.56832,2,AVANZAR,0.02951,0.16569
6.976,0.75,0.7788,-1.5708,2,AVANZAR,0.0288,0.1664
7.008,0.75,0.77803,-1.5708,2,AVANZAR,0.02803,0.16717
7.04,0.75,0.77732,-1.56832,2,AVANZAR,0.02732,0.16788
7.072,0.75,0.77661,-1.5708,2,AVANZAR,0.02661,0.16859
7.104,0.75,0.77591,-1.56832,2,AVANZAR,0.02591,0.16929
7.136,0.75001,0.77526,-1.56832,2,AVANZAR,0.02526,0.16994
7.168,0.75001,0.77462,-1.56832,2,AVANZAR,0.02462,0.17058
7.2,0.75001,0.77398,-1.56832,2,AVANZAR,0.02398,0.17122
7.232,0.75001,0.7734,-1.5708,2,AVANZAR,0.0234,0.1718
7.264,0.75001,0.77275,-1.5708,2,AVANZAR,0.02275,0.17245
7.296,0.75001,0.77217,-1.56832,2,AVANZAR,0.02217,0.17303
7.328,0.75001,0.77159,-1.5708,2,AVANZAR,0.02159,0.17361
7.36,0.75001,0.77108,-1.5708,2,AVANZAR,0.02108,0.17412
7.392,0.75001,0.77056,-1.5708,2,AVANZAR,0.02056,0.17464
7.424,0.75001,0.77005,-1.5708,2,AVANZAR,0.02005,0.17515
7.456,0.75001,0.76953,-1.5708,2,AVANZAR,0.01953,0.17567
7.488,0.75001,0.76902,-1.5708,2,AVANZAR,0.01902,0.17618
7.52,0.75001,0.7685,-1.5708,2,AVANZAR,0.0185,0.1767
7.552,0.75001,0.76799,-1.5708,2,AVANZAR,0.01799,0.17721
7.584,0.75001,0.7676,-1.5708,2,AVANZAR,0.0176,0.1776
7.616,0.75001,0.76709,-1.5708,2,AVANZAR,0.01709,0.17811
7.648,0.75001,0.7667,-1.5708,2,AVANZAR,0.0167,0.1785
7.68,0.75001,0.76625,-1.56832,2,AVANZAR,0.01625,0.17895
7.712,0.75001,0.7658,-1.5708,2,AVANZAR,0.0158,0.1794
7.744,0.75001,0.76541,-1.5708,2,AVANZAR,0.01541,0.17979
7.776,0.75001,0.76503,-1.5708,2,AVANZAR,0.01503,0.18017
7.808,0.75001,0.76464,-1.5708,2,AVANZAR,0.01464,0.18056
7.84,0.75001,0.76426,-1.5708,2,AVANZAR,0.01426,0.18094
7.872,0.75001,0.76393,-1.56832,2,AVANZAR,0.01393,0.18127
7.904,0.75001,0.76355,-1.56832,2,AVANZAR,0.01355,0.18165
7.936,0.75001,0.76323,-1.5708,2,AVANZAR,0.01323,0.18197
7.968,0.75001,0.76284,-1.5708,2,AVANZAR,0.01284,0.18236
8.0,0.75001,0.76258,-1.5708,2,AVANZAR,0.01258,0.18262
8.032,0.75001,0.7622,-1.5708,2,AVANZAR,0.0122,0.183
8.064,0.75001,0.76194,-1.5708,2,AVANZAR,0.01194,0.18326
8.096,0.75001,0.76162,-1.56832,2,AVANZAR,0.01162,0.18358
8.128,0.75001,0.76129,-1.5708,2,AVANZAR,0.01129,0.18391
8.16,0.75001,0.76104,-1.5708,2,AVANZAR,0.01104,0.18416
8.192,0.75001,0.76078,-1.5708,2,AVANZAR,0.01078,0.18442
8.224,0.75002,0.76046,-1.56832,2,AVANZAR,0.01046,0.18474
8.256,0.75002,0.7602,-1.56832,2,AVANZAR,0.0102,0.185
8.288,0.75002,0.75994,-1.56832,2,AVANZAR,0.00994,0.18526
8.32,0.75002,0.75969,-1.56832,2,AVANZAR,0.00969,0.18551
8.352,0.75002,0.75943,-1.56832,2,AVANZAR,0.00943,0.18577
8.384,0.75002,0.75917,-1.56832,2,AVANZAR,0.00917,0.18603
8.416,0.75002,0.75898,-1.5708,2,AVANZAR,0.00898,0.18622
8.448,0.75002,0.75872,-1.5708,2,AVANZAR,0.00872,0.18648
8.48,0.75002,0.75846,-1.5708,2,AVANZAR,0.00846,0.18674
8.512,0.75002,0.75827,-1.56832,2,AVANZAR,0.00827,0.18693
8.544,0.75002,0.75808,-1.5708,2,AVANZAR,0.00808,0.18712
8.576,0.75002,0.75788,-1.56832,2,AVANZAR,0.00788,0.18732
8.608,0.75002,0.75769,-1.5708,2,AVANZAR,0.00769,0.18751
8.64,0.75002,0.75743,-1.5708,2,AVANZAR,0.00743,0.18777
8.672,0.75002,0.7573,-1.5708,2,AVANZAR,0.0073,0.1879
8.704,0.75002,0.75705,-1.5708,2,AVANZAR,0.00705,0.18815
8.736,0.75002,0.75692,-1.5708,2,AVANZAR,0.00692,0.18828
8.768,0.75002,0.75672,-1.56832,2,AVANZAR,0.00672,0.18848
8.8,0.75002,0.75653,-1.5708,2,AVANZAR,0.00653,0.18867
8.832,0.75002,0.7564,-1.5708,2,AVANZAR,0.0064,0.1888
8.864,0.75002,0.75621,-1.56832,2,AVANZAR,0.00621,0.18899
8.896,0.75002,0.75608,-1.56832,2,AVANZAR,0.00608,0.18912
8.928,0.75002,0.75589,-1.5708,2,AVANZAR,0.00589,0.18931
8.96,0.75002,0.75576,-1.5708,2,AVANZAR,0.00576,0.18944
8.992,0.75002,0.75563,-1.5708,2,AVANZAR,0.00563,0.18957
9.024,0.75002,0.7555,-1.5708,2,AVANZAR,0.0055,0.1897
9.056,0.75002,0.75537,-1.5708,2,AVANZAR,0.00537,0.18983
9.088,0.75002,0.75518,-1.56832,2,AVANZAR,0.00518,0.19002
9.12,0.75002,0.75505,-1.56832,2,AVANZAR,0.00505,0.19015
9.152,0.75002,0.75,-1.56832,3,GIRAR,0.00492,0.19028
9.184,0.75002,0.75,-1.5708,3,AVANZAR,0.00248,0.19028
9.216,0.75002,0.75,-1.5708,3,AVANZAR,0.1,0.19028
9.248,0.75002,0.74807,-1.5708,3,AVANZAR,0.09807,0.19221
9.28,0.75002,0.7462,-1.57327,3,AVANZAR,0.0962,0.19408
9.312,0.75001,0.74427,-1.57327,3,AVANZAR,0.09427,0.19601
9.344,0.75001,0.74234,-1.57327,3,AVANZAR,0.09234,0.19794
9.376,0.75001,0.74041,-1.57327,3,AVANZAR,0.09041,0.19987
9.408,0.75,0.73848,-1.57327,3,AVANZAR,0.08848,0.2018
9.44,0.75,0.73655,-1.57327,3,AVANZAR,0.08655,0.20373
9.472,0.74999,0.73462,-1.57327,3,AVANZAR,0.08462,0.20566
9.504,0.74999,0.73275,-1.5708,3,AVANZAR,0.08275,0.20753
9.536,0.74999,0.73082,-1.5708,3,AVANZAR,0.08082,0.20946
9.568,0.74999,0.72889,-1.5708,3,AVANZAR,0.07889,0.21139
9.6,0.74999,0.72702,-1.57327,3,AVANZAR,0.07702,0.21326
9.632,0.74998,0.72509,-1.57327,3,AVANZAR,0.07509,0.21519
9.664,0.74998,0.72316,-1.57327,3,AVANZAR,0.07316,0.21712
9.696,0.74997,0.72129,-1.5708,3,AVANZAR,0.07129,0.21899
9.728,0.74997,0.71942,-1.57327,3,AVANZAR,0.06942,0.22085
9.76,0.74997,0.71769,-1.5708,3,AVANZAR,0.06769,0.22259
9.792,0.74997,0.71595,-1.57327,3,AVANZAR,0.06595,0.22433
9.824,0.74996,0.71427,-1.57327,3,AVANZAR,0.06427,0.226
9.856,0.74996,0.7126,-1.57327,3,AVANZAR,0.0626,0.22768
9.888,0.74996,0.71106,-1.57327,3,AVANZAR,0.06106,0.22922
9.92,0.74995,0.70945,-1.5708,3,AVANZAR,0.05945,0.23083
9.952,0.74995,0.70797,-1.57327,3,AVANZAR,0.05797,0.23231
9.984,0.74995,0.70642,-1.57327,3,AVANZAR,0.05642,0.23386
10.016,0.74994,0.70501,-1.57327,3,AVANZAR,0.05501,0.23527
10.048,0.74994,0.70359,-1.57327,3,AVANZAR,0.05359,0.23669
10.08,0.74994,0.70224,-1.5708,3,AVANZAR,0.05224,0.23804
10.112,0.74994,0.70089,-1.57327,3,AVANZAR,0.05089,0.23939
10.144,0.74993,0.6996,-1.57327,3,AVANZAR,0.0496,0.24068
10.176,0.74993,0.69831,-1.57327,3,AVANZAR,0.04831,0.24197
10.208,0.74993,0.69709,-1.5708,3,AVANZAR,0.04709,0.24319
10.24,0.74993,0.69586,-1.57327,3,AVANZAR,0.04586,0.24441
10.272,0.74993,0.69471,-1.57327,3,AVANZAR,0.04471,0.24557
10.304,0.74992,0.69355,-1.57327,3,AVANZAR,0.04355,0.24673
10.336,0.74992,0.69245,-1.5708,3,AVANZAR,0.04245,0.24782
10.368,0.74992,0.69136,-1.57327,3,AVANZAR,0.04136,0.24892
10.4,0.74992,0.69033,-1.57327,3,AVANZAR,0.04033,0.24995
10.432,0.74991,0.6893,-1.57327,3,AVANZAR,0.0393,0.25098
10.464,0.74991,0.68827,-1.57327,3,AVANZAR,0.03827,0.25201
10.496,0.74991,0.68724,-1.57327,3,AVANZAR,0.03724,0.25304
10.528,0.74991,0.68634,-1.57327,3,AVANZAR,0.03634,0.25394
10.56,0.74991,0.68544,-1.57327,3,AVANZAR,0.03544,0.25484
10.592,0.7499,0.68447,-1.5708,3,AVANZAR,0.03447,0.25581
10.624,0.7499,0.68363,-1.57327,3,AVANZAR,0.03363,0.25664
10.656,0.7499,0.68273,-1.57327,3,AVANZAR,0.03273,0.25754
10.688,0.7499,0.6819,-1.5708,3,AVANZAR,0.0319,0.25838
10.72,0.7499,0.68106,-1.57327,3,AVANZAR,0.03106,0.25922
10.752,0.7499,0.68029,-1.57327,3,AVANZAR,0.03029,0.25999
10.784,0.74989,0.67951,-1.57327,3,AVANZAR,0.02952,0.26076
10.816,0.74989,0.67874,-1.57327,3,AVANZAR,0.02874,0.26154
10.848,0.74989,0.67803,-1.5708,3,AVANZAR,0.02803,0.26224
10.88,0.74989,0.67733,-1.57327,3,AVANZAR,0.02733,0.26295
10.912,0.74989,0.67662,-1.5708,3,AVANZAR,0.02662,0.26366
10.944,0.74989,0.67591,-1.57327,3,AVANZAR,0.02591,0.26437
10.976,0.74989,0.67527,-1.57327,3,AVANZAR,0.02527,0.26501
11.008,0.74989,0.67462,-1.57327,3,AVANZAR,0.02462,0.26565
11.04,0.74988,0.67398,-1.57327,3,AVANZAR,0.02398,0.2663
11.072,0.74988,0.67334,-1.57327,3,AVANZAR,0.02334,0.26694
11.104,0.74988,0.67282,-1.57327,3,AVANZAR,0.02282,0.26746
11.136,0.74988,0.67218,-1.57327,3,AVANZAR,0.02218,0.2681
11.168,0.74988,0.67166,-1.57327,3,AVANZAR,0.02166,0.26862
11.2,0.74988,0.67108,-1.5708,3,AVANZAR,0.02108,0.2692
11.232,0.74988,0.6705,-1.57327,3,AVANZAR,0.0205,0.26977
11.264,0.74988,0.66999,-1.57327,3,AVANZAR,0.01999,0.27029
11.296,0.74987,0.66947,-1.57327,3,AVANZAR,0.01947,0.2708
11.328,0.74987,0.66896,-1.57327,3,AVANZAR,0.01896,0.27132
11.36,0.74987,0.66851,-1.5708,3,AVANZAR,0.01851,0.27177
11.392,0.74987,0.66806,-1.57327,3,AVANZAR,0.01806,0.27222
11.424,0.74987,0.66754,-1.57327,3,AVANZAR,0.01754,0.27274
11.456,0.74987,0.66716,-1.57327,3,AVANZAR,0.01716,0.27312
11.488,0.74987,0.66671,-1.5708,3,AVANZAR,0.01671,0.27357
11.52,0.74987,0.66625,-1.57327,3,AVANZAR,0.01625,0.27402
11.552,0.74987,0.66587,-1.57327,3,AVANZAR,0.01587,0.27441
11.584,0.74987,0.66542,-1.5708,3,AVANZAR,0.01542,0.27486
11.616,0.74987,0.66503,-1.5708,3,AVANZAR,0.01503,0.27525
11.648,0.74987,0.66465,-1.5708,3,AVANZAR,0.01465,0.27563
