tiempo_s,x_m,y_m,phi_rad,waypoint_idx,estado,dist_wp_m,dist_recorrida_m
46.592,-0.17119,0.60004,0.0,6,AVANZAR,0.85119,1.68868
46.624,-0.16926,0.60004,0.0,6,AVANZAR,0.84926,1.69061
46.656,-0.16739,0.60004,0.00248,6,AVANZAR,0.84739,1.69248
46.688,-0.16546,0.60005,0.00248,6,AVANZAR,0.84546,1.69441
46.72,-0.1636,0.60005,0.0,6,AVANZAR,0.8436,1.69628
46.752,-0.16167,0.60005,0.0,6,AVANZAR,0.84167,1.69821
46.784,-0.15973,0.60005,-0.0,6,AVANZAR,0.83973,1.70014
46.816,-0.1578,0.60005,-0.0,6,AVANZAR,0.8378,1.70207
46.848,-0.15587,0.60005,-0.0,6,AVANZAR,0.83587,1.704
46.88,-0.15394,0.60005,-0.0,6,AVANZAR,0.83394,1.70593
46.912,-0.15201,0.60005,-0.0,6,AVANZAR,0.83201,1.70786
46.944,-0.15008,0.60005,-0.0,6,AVANZAR,0.83008,1.7098
46.976,-0.14821,0.60005,0.00248,6,AVANZAR,0.82821,1.71166
47.008,-0.14628,0.60006,0.00248,6,AVANZAR,0.82628,1.71359
47.04,-0.14441,0.60006,-0.0,6,AVANZAR,0.82441,1.71546
47.072,-0.14248,0.60006,-0.0,6,AVANZAR,0.82248,1.71739
47.104,-0.14055,0.60006,-0.0,6,AVANZAR,0.82055,1.71932
47.136,-0.13862,0.60006,-0.0,6,AVANZAR,0.81862,1.72125
47.168,-0.13669,0.60006,-0.0,6,AVANZAR,0.81669,1.72318
47.2,-0.13476,0.60006,-0.0,6,AVANZAR,0.81476,1.72512
47.232,-0.13283,0.60006,-0.0,6,AVANZAR,0.81283,1.72705
47.264,-0.1309,0.60006,0.0,6,AVANZAR,0.8109,1.72898
47.296,-0.12903,0.60006,0.00248,6,AVANZAR,0.80903,1.73084
47.328,-0.1271,0.60007,0.00248,6,AVANZAR,0.8071,1.73278
47.36,-0.12523,0.60007,0.0,6,AVANZAR,0.80523,1.73464
47.392,-0.1233,0.60007,0.0,6,AVANZAR,0.8033,1.73657
47.424,-0.12137,0.60007,0.0,6,AVANZAR,0.80137,1.7385
47.456,-0.11944,0.60007,0.0,6,AVANZAR,0.79944,1.74044
47.488,-0.11751,0.60007,0.0,6,AVANZAR,0.79751,1.74237
47.52,-0.11558,0.60007,0.0,6,AVANZAR,0.79558,1.7443
47.552,-0.11365,0.60007,0.0,6,AVANZAR,0.79365,1.74623
47.584,-0.11171,0.60007,0.0,6,AVANZAR,0.79171,1.74816
47.616,-0.10978,0.60007,0.0,6,AVANZAR,0.78978,1.75009
47.648,-0.10792,0.60007,0.00248,6,AVANZAR,0.78792,1.75196
47.68,-0.10599,0.60008,0.00248,6,AVANZAR,0.78599,1.75389
47.712,-0.10412,0.60008,0.0,6,AVANZAR,0.78412,1.75576
47.744,-0.10219,0.60008,0.0,6,AVANZAR,0.78219,1.75769
47.776,-0.10026,0.60008,0.0,6,AVANZAR,0.78026,1.75962
47.808,-0.09833,0.60008,0.0,6,AVANZAR,0.77833,1.76155
47.84,-0.09639,0.60008,0.0,6,AVANZAR,0.77639,1.76348
47.872,-0.09446,0.60008,0.0,6,AVANZAR,0.77446,1.76541
47.904,-0.09253,0.60008,0.0,6,AVANZAR,0.77253,1.76734
47.936,-0.0906,0.60008,0.0,6,AVANZAR,0.7706,1.76927
47.968,-0.08873,0.60008,0.00248,6,AVANZAR,0.76873,1.77114
48.0,-0.0868,0.60009,0.00248,6,AVANZAR,0.7668,1.77307
48.032,-0.08494,0.60009,0.0,6,AVANZAR,0.76494,1.77494
48.064,-0.08301,0.60009,0.0,6,AVANZAR,0.76301,1.77687
48.096,-0.08107,0.60009,-0.0,6,AVANZAR,0.76107,1.7788
48.128,-0.07914,0.60009,-0.0,6,AVANZAR,0.75914,1.78073
48.16,-0.07721,0.60009,-0.0,6,AVANZAR,0.75721,1.78266
48.192,-0.07528,0.60009,-0.0,6,AVANZAR,0.75528,1.78459
48.224,-0.07335,0.60009,-0.0,6,AVANZAR,0.75335,1.78652
48.256,-0.07142,0.60009,-0.0,6,AVANZAR,0.75142,1.78846
48.288,-0.06955,0.60009,0.00248,6,AVANZAR,0.74955,1.79032
48.32,-0.06762,0.6001,0.00248,6,AVANZAR,0.74762,1.79225
48.352,-0.06575,0.6001,-0.0,6,AVANZAR,0.74575,1.79412
48.384,-0.06382,0.6001,-0.0,6,AVANZAR,0.74382,1.79605
48.416,-0.06189,0.6001,-0.0,6,AVANZAR,0.74189,1.79798
48.448,-0.05996,0.6001,-0.0,6,AVANZAR,0.73996,1.79991
48.48,-0.05803,0.6001,-0.0,6,AVANZAR,0.73803,1.80185
48.512,-0.0561,0.6001,-0.0,6,AVANZAR,0.7361,1.80378
48.544,-0.05417,0.6001,-0.0,6,AVANZAR,0.73417,1.80571
48.576,-0.05224,0.6001,0.0,6,AVANZAR,0.73224,1.80764
48.608,-0.05037,0.6001,0.00248,6,AVANZAR,0.73037,1.80951
48.64,-0.04844,0.60011,0.00248,6,AVANZAR,0.72844,1.81144
48.672,-0.04657,0.60011,0.0,6,AVANZAR,0.72657,1.8133
48.704,-0.04464,0.60011,0.0,6,AVANZAR,0.72464,1.81523
48.736,-0.04271,0.60011,0.0,6,AVANZAR,0.72271,1.81717
48.768,-0.04078,0.60011,0.0,6,AVANZAR,0.72078,1.8191
48.8,-0.03885,0.60011,0.0,6,AVANZAR,0.71885,1.82103
48.832,-0.03692,0.60011,0.0,6,AVANZAR,0.71692,1.82296
48.864,-0.03499,0.60011,0.0,6,AVANZAR,0.71499,1.82489
48.896,-0.03305,0.60011,0.0,6,AVANZAR,0.71305,1.82682
48.928,-0.03112,0.60011,0.0,6,AVANZAR,0.71112,1.82875
48.96,-0.02926,0.60011,0.00248,6,AVANZAR,0.70926,1.83062
48.992,-0.02733,0.60012,0.00248,6,AVANZAR,0.70733,1.83255
49.024,-0.02546,0.60012,0.0,6,AVANZAR,0.70546,1.83442
49.056,-0.02353,0.60012,0.0,6,AVANZAR,0.70353,1.83635
49.088,-0.0216,0.60012,0.0,6,AVANZAR,0.7016,1.83828
49.12,-0.01967,0.60012,0.0,6,AVANZAR,0.69967,1.84021
49.152,-0.01773,0.60012,0.0,6,AVANZAR,0.69773,1.84214
49.184,-0.0158,0.60012,0.0,6,AVANZAR,0.6958,1.84407
49.216,-0.01387,0.60012,0.0,6,AVANZAR,0.69387,1.846
49.248,-0.01194,0.60012,0.0,6,AVANZAR,0.69194,1.84793
49.28,-0.01007,0.60012,0.00248,6,AVANZAR,0.69007,1.8498
49.312,-0.00814,0.60012,0.00248,6,AVANZAR,0.68814,1.85173
49.344,-0.00628,0.60013,0.0,6,AVANZAR,0.68628,1.8536
49.376,-0.00435,0.60013,-0.0,6,AVANZAR,0.68435,1.85553
49.408,-0.00241,0.60013,-0.0,6,AVANZAR,0.68241,1.85746
49.44,-0.00048,0.60013,-0.0,6,AVANZAR,0.68048,1.85939
49.472,0.00145,0.60013,-0.0,6,AVANZAR,0.67855,1.86132
49.504,0.00338,0.60013,-0.0,6,AVANZAR,0.67662,1.86325
49.536,0.00531,0.60013,-0.0,6,AVANZAR,0.67469,1.86519
49.568,0.00724,0.60013,-0.0,6,AVANZAR,0.67276,1.86712
49.6,0.00911,0.60013,0.00248,6,AVANZAR,0.67089,1.86898
49.632,0.01104,0.60013,0.00248,6,AVANZAR,0.66896,1.87091
49.664,0.01291,0.60014,-0.0,6,AVANZAR,0.66709,1.87278
49.696,0.01484,0.60014,-0.0,6,AVANZAR,0.66516,1.87471
49.728,0.01677,0.60014,-0.0,6,AVANZAR,0.66323,1.87664
49.76,0.0187,0.60014,-0.0,6,AVANZAR,0.6613,1.87857
49.792,0.02063,0.60014,-0.0,6,AVANZAR,0.65937,1.88051
49.824,0.02256,0.60014,-0.0,6,AVANZAR,0.65744,1.88244
49.856,0.02449,0.60014,0.0,6,AVANZAR,0.65551,1.88437
49.888,0.02642,0.60014,0.0,6,AVANZAR,0.65358,1.8863
49.92,0.02835,0.60014,0.0,6,AVANZAR,0.65165,1.88823
49.952,0.03022,0.60014,0.00248,6,AVANZAR,0.64978,1.8901
49.984,0.03215,0.60014,0.00248,6,AVANZAR,0.64785,1.89203
50.016,0.03402,0.60015,0.0,6,AVANZAR,0.64598,1.89389
50.048,0.03595,0.60015,0.0,6,AVANZAR,0.64405,1.89583
50.08,0.03788,0.60015,0.0,6,AVANZAR,0.64212,1.89776
50.112,0.03981,0.60015,0.0,6,AVANZAR,0.64019,1.89969
50.144,0.04174,0.60015,0.0,6,AVANZAR,0.63826,1.90162
50.176,0.04367,0.60015,0.0,6,AVANZAR,0.63633,1.90355
50.208,0.04561,0.60015,0.0,6,AVANZAR,0.63439,1.90548
50.24,0.04754,0.60015,0.0,6,AVANZAR,0.63246,1.90741
50.272,0.0494,0.60015,0.00248,6,AVANZAR,0.6306,1.90928
50.304,0.05133,0.60015,0.00248,6,AVANZAR,0.62867,1.91121
50.336,0.0532,0.60016,0.0,6,AVANZAR,0.6268,1.91308
50.368,0.05513,0.60016,0.0,6,AVANZAR,0.62487,1.91501
50.4,0.05706,0.60016,0.0,6,AVANZAR,0.62294,1.91694
50.432,0.05899,0.60016,0.0,6,AVANZAR,0.62101,1.91887
50.464,0.06093,0.60016,0.0,6,AVANZAR,0.61907,1.9208
50.496,0.06286,0.60016,0.0,6,AVANZAR,0.61714,1.92273
50.528,0.06479,0.60016,-0.0,6,AVANZAR,0.61521,1.92466
50.56,0.06672,0.60016,-0.0,6,AVANZAR,0.61328,1.92659
50.592,0.06859,0.60016,0.00248,6,AVANZAR,0.61141,1.92846
50.624,0.07052,0.60016,0.00248,6,AVANZAR,0.60948,1.93039
50.656,0.07238,0.60016,0.0,6,AVANZAR,0.60762,1.93226
50.688,0.07431,0.60016,-0.0,6,AVANZAR,0.60569,1.93419
50.72,0.07625,0.60016,-0.0,6,AVANZAR,0.60375,1.93612
50.752,0.07818,0.60016,-0.0,6,AVANZAR,0.60182,1.93805
50.784,0.08011,0.60016,-0.0,6,AVANZAR,0.59989,1.93998
50.816,0.08204,0.60016,-0.0,6,AVANZAR,0.59796,1.94191
50.848,0.08397,0.60016,-0.0,6,AVANZAR,0.59603,1.94385
50.88,0.0859,0.60016,-0.0,6,AVANZAR,0.5941,1.94578
50.912,0.08777,0.60017,0.00248,6,AVANZAR,0.59223,1.94764
50.944,0.0897,0.60017,0.00248,6,AVANZAR,0.5903,1.94957
50.976,0.09163,0.60018,0.00248,6,AVANZAR,0.58837,1.95151
51.008,0.0935,0.60018,-0.0,6,AVANZAR,0.5865,1.95337
51.04,0.09543,0.60018,-0.0,6,AVANZAR,0.58457,1.9553
51.072,0.09736,0.60018,-0.0,6,AVANZAR,0.58264,1.95723
51.104,0.09929,0.60018,-0.0,6,AVANZAR,0.58071,1.95917
51.136,0.10122,0.60018,-0.0,6,AVANZAR,0.57878,1.9611
51.168,0.10315,0.60018,0.0,6,AVANZAR,0.57685,1.96303
51.2,0.10508,0.60018,0.0,6,AVANZAR,0.57492,1.96496
51.232,0.10701,0.60018,0.0,6,AVANZAR,0.57299,1.96689
51.264,0.10888,0.60018,0.00248,6,AVANZAR,0.57112,1.96876
51.296,0.11081,0.60019,0.00248,6,AVANZAR,0.56919,1.97069
51.328,0.11268,0.60019,0.0,6,AVANZAR,0.56732,1.97255
51.36,0.11461,0.60019,0.0,6,AVANZAR,0.56539,1.97449
51.392,0.11654,0.60019,0.0,6,AVANZAR,0.56346,1.97642
51.424,0.11847,0.60019,0.0,6,AVANZAR,0.56153,1.97835
51.456,0.1204,0.60019,0.0,6,AVANZAR,0.5596,1.98028
51.488,0.12233,0.60019,0.0,6,AVANZAR,0.55767,1.98221
51.52,0.12427,0.60019,0.0,6,AVANZAR,0.55573,1.98414
51.552,0.1262,0.60019,0.0,6,AVANZAR,0.5538,1.98607
51.584,0.12806,0.60019,0.00248,6,AVANZAR,0.55194,1.98794
51.616,0.12999,0.6002,0.00248,6,AVANZAR,0.55001,1.98987
51.648,0.13186,0.6002,0.0,6,AVANZAR,0.54814,1.99174
51.68,0.13379,0.6002,0.0,6,AVANZAR,0.54621,1.99367
51.712,0.13572,0.6002,0.0,6,AVANZAR,0.54428,1.9956
51.744,0.13765,0.6002,0.0,6,AVANZAR,0.54235,1.99753
51.776,0.13959,0.6002,0.0,6,AVANZAR,0.54041,1.99946
51.808,0.14152,0.6002,-0.0,6,AVANZAR,0.53848,2.00139
51.84,0.14345,0.6002,-0.0,6,AVANZAR,0.53655,2.00332
51.872,0.14538,0.6002,-0.0,6,AVANZAR,0.53462,2.00525
51.904,0.14725,0.6002,0.00248,6,AVANZAR,0.53275,2.00712
51.936,0.14918,0.6002,0.00248,6,AVANZAR,0.53082,2.00905
51.968,0.15104,0.60021,0.0,6,AVANZAR,0.52896,2.01092
52.0,0.15297,0.60021,-0.0,6,AVANZAR,0.52703,2.01285
52.032,0.15491,0.60021,-0.0,6,AVANZAR,0.52509,2.01478
52.064,0.15684,0.60021,-0.0,6,AVANZAR,0.52316,2.01671
52.096,0.15877,0.60021,-0.0,6,AVANZAR,0.52123,2.01864
52.128,0.1607,0.60021,-0.0,6,AVANZAR,0.5193,2.02057
52.16,0.16263,0.60021,-0.0,6,AVANZAR,0.51737,2.02251
52.192,0.16456,0.60021,-0.0,6,AVANZAR,0.51544,2.02444
52.224,0.16649,0.60021,-0.0,6,AVANZAR,0.51351,2.02637
52.256,0.16836,0.60021,0.00248,6,AVANZAR,0.51164,2.02823
52.288,0.17029,0.60021,0.00248,6,AVANZAR,0.50971,2.03017
52.32,0.17216,0.60022,-0.0,6,AVANZAR,0.50784,2.03203
52.352,0.17409,0.60022,-0.0,6,AVANZAR,0.50591,2.03396
52.384,0.17602,0.60022,-0.0,6,AVANZAR,0.50398,2.03589
52.416,0.17795,0.60022,-0.0,6,AVANZAR,0.50205,2.03783
52.448,0.17988,0.60022,0.0,6,AVANZAR,0.50012,2.03976
52.48,0.18181,0.60022,0.0,6,AVANZAR,0.49819,2.04169
52.512,0.18374,0.60022,0.0,6,AVANZAR,0.49626,2.04362
52.544,0.18567,0.60022,0.0,6,AVANZAR,0.49433,2.04555
52.576,0.18754,0.60022,0.00248,6,AVANZAR,0.49246,2.04742
52.608,0.18947,0.60022,0.00248,6,AVANZAR,0.49053,2.04935
52.64,0.19134,0.60023,0.0,6,AVANZAR,0.48866,2.05121
52.672,0.19327,0.60023,0.0,6,AVANZAR,0.48673,2.05315
52.704,0.1952,0.60023,0.0,6,AVANZAR,0.4848,2.05508
52.736,0.19713,0.60023,0.0,6,AVANZAR,0.48287,2.05701
52.768,0.19906,0.60023,0.0,6,AVANZAR,0.48094,2.05894
52.8,0.20099,0.60023,0.0,6,AVANZAR,0.47901,2.06087
52.832,0.20293,0.60023,0.0,6,AVANZAR,0.47707,2.0628
52.864,0.20486,0.60023,0.0,6,AVANZAR,0.47514,2.06473
52.896,0.20672,0.60023,0.00248,6,AVANZAR,0.47328,2.0666
52.928,0.20865,0.60023,0.00248,6,AVANZAR,0.47135,2.06853
52.96,0.21052,0.60024,0.0,6,AVANZAR,0.46948,2.0704
52.992,0.21245,0.60024,0.0,6,AVANZAR,0.46755,2.07233
53.024,0.21438,0.60024,0.0,6,AVANZAR,0.46562,2.07426
53.056,0.21631,0.60024,0.0,6,AVANZAR,0.46369,2.07619
53.088,0.21825,0.60024,0.0,6,AVANZAR,0.46175,2.07812
53.12,0.22018,0.60024,-0.0,6,AVANZAR,0.45982,2.08005
53.152,0.22211,0.60024,-0.0,6,AVANZAR,0.45789,2.08198
53.184,0.22404,0.60024,-0.0,6,AVANZAR,0.45596,2.08391
53.216,0.22597,0.60024,-0.0,6,AVANZAR,0.45403,2.08585
53.248,0.22784,0.60024,0.00248,6,AVANZAR,0.45216,2.08771
53.28,0.22977,0.60024,0.00248,6,AVANZAR,0.45023,2.08964
53.312,0.23163,0.60024,-0.0,6,AVANZAR,0.44837,2.09151
53.344,0.23357,0.60024,-0.0,6,AVANZAR,0.44643,2.09344
53.376,0.2355,0.60024,-0.0,6,AVANZAR,0.4445,2.09537
53.408,0.23743,0.60024,-0.0,6,AVANZAR,0.44257,2.0973
53.44,0.23936,0.60024,-0.0,6,AVANZAR,0.44064,2.09923
53.472,0.24129,0.60024,-0.0,6,AVANZAR,0.43871,2.10117
53.504,0.24322,0.60024,-0.0,6,AVANZAR,0.43678,2.1031
53.536,0.24515,0.60024,-0.0,6,AVANZAR,0.43485,2.10503
53.568,0.24702,0.60025,0.00248,6,AVANZAR,0.43298,2.10689
53.6,0.24895,0.60025,0.00248,6,AVANZAR,0.43105,2.10883
53.632,0.25082,0.60025,-0.0,6,AVANZAR,0.42918,2.11069
53.664,0.25275,0.60025,-0.0,6,AVANZAR,0.42725,2.11262
53.696,0.25468,0.60025,-0.0,6,AVANZAR,0.42532,2.11455
53.728,0.25661,0.60025,-0.0,6,AVANZAR,0.42339,2.11649
53.76,0.25854,0.60025,0.0,6,AVANZAR,0.42146,2.11842
53.792,0.26047,0.60025,0.0,6,AVANZAR,0.41953,2.12035
53.824,0.2624,0.60025,0.0,6,AVANZAR,0.4176,2.12228
53.856,0.26433,0.60025,0.0,6,AVANZAR,0.41567,2.12421
53.888,0.2662,0.60026,0.00248,6,AVANZAR,0.4138,2.12608
53.92,0.26813,0.60026,0.00248,6,AVANZAR,0.41187,2.12801
53.952,0.27,0.60026,0.0,6,AVANZAR,0.41,2.12987
53.984,0.27193,0.60026,0.0,6,AVANZAR,0.40807,2.13181
54.016,0.27386,0.60026,0.0,6,AVANZAR,0.40614,2.13374
54.048,0.27579,0.60026,0.0,6,AVANZAR,0.40421,2.13567
54.08,0.27772,0.60026,0.0,6,AVANZAR,0.40228,2.1376
54.112,0.27965,0.60026,0.0,6,AVANZAR,0.40035,2.13953
54.144,0.28159,0.60026,0.0,6,AVANZAR,0.39841,2.14146
54.176,0.28352,0.60026,0.0,6,AVANZAR,0.39648,2.14339
54.208,0.28538,0.60027,0.00248,6,AVANZAR,0.39462,2.14526
54.24,0.28731,0.60027,0.00248,6,AVANZAR,0.39269,2.14719
54.272,0.28925,0.60028,0.00248,6,AVANZAR,0.39075,2.14912
54.304,0.29111,0.60028,0.0,6,AVANZAR,0.38889,2.15099
54.336,0.29304,0.60028,0.0,6,AVANZAR,0.38696,2.15292
54.368,0.29497,0.60028,0.0,6,AVANZAR,0.38503,2.15485
54.4,0.29691,0.60028,0.0,6,AVANZAR,0.38309,2.15678
54.432,0.29884,0.60028,-0.0,6,AVANZAR,0.38116,2.15871
54.464,0.30077,0.60028,-0.0,6,AVANZAR,0.37923,2.16064
54.496,0.3027,0.60028,-0.0,6,AVANZAR,0.3773,2.16257
54.528,0.30463,0.60028,-0.0,6,AVANZAR,0.37537,2.16451
54.56,0.3065,0.60028,0.00248,6,AVANZAR,0.3735,2.16637
54.592,0.30843,0.60028,0.00248,6,AVANZAR,0.37157,2.1683
54.624,0.31029,0.60029,-0.0,6,AVANZAR,0.36971,2.17017
54.656,0.31223,0.60029,-0.0,6,AVANZAR,0.36777,2.1721
54.688,0.31416,0.60029,-0.0,6,AVANZAR,0.36584,2.17403
54.72,0.31609,0.60029,-0.0,6,AVANZAR,0.36391,2.17596
54.752,0.31802,0.60029,-0.0,6,AVANZAR,0.36198,2.17789
54.784,0.31995,0.60029,-0.0,6,AVANZAR,0.36005,2.17983
54.816,0.32188,0.60029,-0.0,6,AVANZAR,0.35812,2.18176
54.848,0.32381,0.60029,-0.0,6,AVANZAR,0.35619,2.18369
54.88,0.32568,0.60029,0.00248,6,AVANZAR,0.35432,2.18555
54.912,0.32761,0.60029,0.00248,6,AVANZAR,0.35239,2.18749
54.944,0.32948,0.6003,-0.0,6,AVANZAR,0.35052,2.18935
54.976,0.33141,0.6003,-0.0,6,AVANZAR,0.34859,2.19128
55.008,0.33334,0.6003,-0.0,6,AVANZAR,0.34666,2.19321
55.04,0.33527,0.6003,-0.0,6,AVANZAR,0.34473,2.19515
55.072,0.3372,0.6003,0.0,6,AVANZAR,0.3428,2.19708
55.104,0.33913,0.6003,0.0,6,AVANZAR,0.34087,2.19901
55.136,0.34106,0.6003,0.0,6,AVANZAR,0.33894,2.20094
55.168,0.34299,0.6003,0.0,6,AVANZAR,0.33701,2.20287
55.2,0.34486,0.6003,0.00248,6,AVANZAR,0.33514,2.20474
55.232,0.34679,0.6003,0.00248,6,AVANZAR,0.33321,2.20667
55.264,0.34866,0.60031,0.0,6,AVANZAR,0.33134,2.20853
55.296,0.35059,0.60031,0.0,6,AVANZAR,0.32941,2.21047
55.328,0.35252,0.60031,0.0,6,AVANZAR,0.32748,2.2124
55.36,0.35445,0.60031,0.0,6,AVANZAR,0.32555,2.21433
55.392,0.35638,0.60031,0.0,6,AVANZAR,0.32362,2.21626
55.424,0.35831,0.60031,0.0,6,AVANZAR,0.32169,2.21819
55.456,0.36025,0.60031,0.0,6,AVANZAR,0.31975,2.22012
55.488,0.36218,0.60031,0.0,6,AVANZAR,0.31782,2.22205
55.52,0.36411,0.60031,0.0,6,AVANZAR,0.31589,2.22398
55.552,0.36597,0.60031,0.00248,6,AVANZAR,0.31403,2.22585
55.584,0.36791,0.60031,0.00248,6,AVANZAR,0.31209,2.22778
55.616,0.36977,0.60032,0.0,6,AVANZAR,0.31023,2.22965
55.648,0.3717,0.60032,0.0,6,AVANZAR,0.3083,2.23158
55.68,0.37363,0.60032,0.0,6,AVANZAR,0.30637,2.23351
55.712,0.37557,0.60032,-0.0,6,AVANZAR,0.30443,2.23544
55.744,0.3775,0.60032,-0.0,6,AVANZAR,0.3025,2.23737
55.776,0.37943,0.60032,-0.0,6,AVANZAR,0.30057,2.2393
55.808,0.38136,0.60032,-0.0,6,AVANZAR,0.29864,2.24123
55.84,0.38329,0.60032,-0.0,6,AVANZAR,0.29671,2.24317
55.872,0.38516,0.60032,0.00248,6,AVANZAR,0.29484,2.24503
55.904,0.38709,0.60032,0.00248,6,AVANZAR,0.29291,2.24696
55.936,0.38895,0.60032,-0.0,6,AVANZAR,0.29105,2.24883
55.968,0.39089,0.60032,-0.0,6,AVANZAR,0.28911,2.25076
56.0,0.39282,0.60032,-0.0,6,AVANZAR,0.28718,2.25269
56.032,0.39475,0.60032,-0.0,6,AVANZAR,0.28525,2.25462
56.064,0.39668,0.60032,-0.0,6,AVANZAR,0.28332,2.25655
56.096,0.39861,0.60032,-0.0,6,AVANZAR,0.28139,2.25849
56.128,0.40054,0.60032,-0.0,6,AVANZAR,0.27946,2.26042
56.16,0.40247,0.60032,-0.0,6,AVANZAR,0.27753,2.26235
56.192,0.40434,0.60033,0.00248,6,AVANZAR,0.27566,2.26421
56.224,0.40627,0.60033,0.00248,6,AVANZAR,0.27373,2.26615
56.256,0.40814,0.60033,-0.0,6,AVANZAR,0.27186,2.26801
56.288,0.41007,0.60033,-0.0,6,AVANZAR,0.26993,2.26994
56.32,0.412,0.60033,-0.0,6,AVANZAR,0.268,2.27187
56.352,0.41393,0.60033,0.0,6,AVANZAR,0.26607,2.27381
56.384,0.41586,0.60033,0.0,6,AVANZAR,0.26414,2.27574
56.416,0.41779,0.60033,0.0,6,AVANZAR,0.26221,2.27767
56.448,0.41972,0.60033,0.0,6,AVANZAR,0.26028,2.2796
56.48,0.42165,0.60033,0.0,6,AVANZAR,0.25835,2.28153
56.512,0.42359,0.60033,0.0,6,AVANZAR,0.25641,2.28346
56.544,0.42545,0.60034,0.00248,6,AVANZAR,0.25455,2.28533
56.576,0.42738,0.60034,0.00248,6,AVANZAR,0.25262,2.28726
56.608,0.42925,0.60034,0.0,6,AVANZAR,0.25075,2.28913
56.64,0.43118,0.60034,0.0,6,AVANZAR,0.24882,2.29106
56.672,0.43311,0.60034,0.0,6,AVANZAR,0.24689,2.29299
56.704,0.43504,0.60034,0.0,6,AVANZAR,0.24496,2.29492
56.736,0.43697,0.60034,0.0,6,AVANZAR,0.24303,2.29685
56.768,0.43891,0.60034,0.0,6,AVANZAR,0.24109,2.29878
56.8,0.44084,0.60034,0.0,6,AVANZAR,0.23916,2.30071
56.832,0.44277,0.60034,0.0,6,AVANZAR,0.23723,2.30264
56.864,0.44463,0.60035,0.00248,6,AVANZAR,0.23537,2.30451
56.896,0.44657,0.60035,0.00248,6,AVANZAR,0.23343,2.30644
56.928,0.44843,0.60035,0.0,6,AVANZAR,0.23157,2.30831
56.96,0.45036,0.60035,0.0,6,AVANZAR,0.22964,2.31024
56.992,0.45229,0.60035,0.0,6,AVANZAR,0.22771,2.31217
57.024,0.45423,0.60035,-0.0,6,AVANZAR,0.22577,2.3141
57.056,0.45616,0.60035,-0.0,6,AVANZAR,0.22384,2.31603
57.088,0.45809,0.60035,-0.0,6,AVANZAR,0.22191,2.31796
57.12,0.46002,0.60035,-0.0,6,AVANZAR,0.21998,2.31989
57.152,0.46195,0.60035,-0.0,6,AVANZAR,0.21805,2.32183
57.184,0.46382,0.60036,0.00248,6,AVANZAR,0.21618,2.32369
57.216,0.46575,0.60036,0.00248,6,AVANZAR,0.21425,2.32562
57.248,0.46761,0.60036,-0.0,6,AVANZAR,0.21239,2.32749
57.28,0.46955,0.60036,-0.0,6,AVANZAR,0.21045,2.32942
57.312,0.47148,0.60036,-0.0,6,AVANZAR,0.20852,2.33135
57.344,0.47341,0.60036,-0.0,6,AVANZAR,0.20659,2.33328
57.376,0.47534,0.60036,-0.0,6,AVANZAR,0.20466,2.33521
57.408,0.47727,0.60036,-0.0,6,AVANZAR,0.20273,2.33715
57.44,0.4792,0.60036,-0.0,6,AVANZAR,0.2008,2.33908
57.472,0.48113,0.60036,-0.0,6,AVANZAR,0.19887,2.34101
57.504,0.483,0.60036,0.00248,6,AVANZAR,0.197,2.34287
57.536,0.48493,0.60037,0.00248,6,AVANZAR,0.19507,2.34481
57.568,0.4868,0.60037,-0.0,6,AVANZAR,0.1932,2.34667
57.6,0.48873,0.60037,-0.0,6,AVANZAR,0.19127,2.3486
57.632,0.49066,0.60037,-0.0,6,AVANZAR,0.18934,2.35053
57.664,0.49259,0.60037,0.0,6,AVANZAR,0.18741,2.35247
57.696,0.49452,0.60037,0.0,6,AVANZAR,0.18548,2.3544
57.728,0.49645,0.60037,0.0,6,AVANZAR,0.18355,2.35633
57.76,0.49838,0.60037,0.0,6,AVANZAR,0.18162,2.35826
57.792,0.50031,0.60037,0.0,6,AVANZAR,0.17969,2.36019
57.824,0.50225,0.60037,0.0,6,AVANZAR,0.17775,2.36212
57.856,0.50411,0.60037,0.00248,6,AVANZAR,0.17589,2.36399
57.888,0.50604,0.60038,0.00248,6,AVANZAR,0.17396,2.36592
57.92,0.50791,0.60038,0.0,6,AVANZAR,0.17209,2.36779
57.952,0.50984,0.60038,0.0,6,AVANZAR,0.17016,2.36972
57.984,0.51177,0.60038,0.0,6,AVANZAR,0.16823,2.37165
58.016,0.5137,0.60038,0.0,6,AVANZAR,0.1663,2.37358
58.048,0.51563,0.60038,0.0,6,AVANZAR,0.16437,2.37551
58.08,0.51757,0.60038,0.0,6,AVANZAR,0.16243,2.37744
58.112,0.5195,0.60038,0.0,6,AVANZAR,0.1605,2.37937
58.144,0.52143,0.60038,-0.0,6,AVANZAR,0.15857,2.3813
58.176,0.52329,0.60038,0.00248,6,AVANZAR,0.15671,2.38317
58.208,0.52523,0.60039,0.00248,6,AVANZAR,0.15477,2.3851
58.24,0.52709,0.60039,0.0,6,AVANZAR,0.15291,2.38697
58.272,0.52902,0.60039,0.0,6,AVANZAR,0.15098,2.3889
58.304,0.53095,0.60039,0.0,6,AVANZAR,0.14905,2.39083
58.336,0.53289,0.60039,-0.0,6,AVANZAR,0.14711,2.39276
58.368,0.53482,0.60039,-0.0,6,AVANZAR,0.14518,2.39469
